url	chapt_title	img_path
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/google-slides.html	105 Google Slides	resources/chapt_screen_images/google-slides.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/using-twitter-for-data-science.html	106 Using Twitter For Data Science	resources/chapt_screen_images/using-twitter-for-data-science.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/google-hangouts.html	107 Google Hangouts	resources/chapt_screen_images/google-hangouts.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/data-science-job-descriptions.html	108 Data Science Job Descriptions	resources/chapt_screen_images/data-science-job-descriptions.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/where-to-look-for-data-science-jobs.html	109 Where To Look for Data Science Jobs	resources/chapt_screen_images/where-to-look-for-data-science-jobs.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/projecting-from-a-chromebook.html	110 Projecting from a Chromebook	resources/chapt_screen_images/projecting-from-a-chromebook.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/where-to-find-remote-data-science-jobs.html	111 Where To Find Remote Data Science Jobs	resources/chapt_screen_images/where-to-find-remote-data-science-jobs.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/data-science-interviews.html	112 Data Science Interviews	resources/chapt_screen_images/data-science-interviews.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/practice-take-home-data-analysis.html	113 Practice Take-Home Data Analysis	resources/chapt_screen_images/practice-take-home-data-analysis.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/data-science-meetups.html	114 Data Science Meetups	resources/chapt_screen_images/data-science-meetups.png
https://datatrail-jhu.github.io/DataTrail_ReOrg/no_toc/about-the-authors.html	About the Authors	resources/chapt_screen_images/about-the-authors.png
